store_id;store_name;store_address;store_location;description
294;STORE_294;Респ Башкортостан,р-н Белорецкий,с Николаевка,ул Центральная,д 6;;
295;STORE_295;обл Саратовская,р-н Аркадакский,с Росташи,ул Школьный переулок,д 21;;
296;STORE_296;обл Саратовская,р-н Аркадакский,с Баклуши,ул Кооперативная,д 16;;
297;STORE_297;обл Курганская,р-н Каргапольский,с Житниковское,ул Советская,д 29;;
298;STORE_298;обл Липецкая,р-н Добринский,д Николаевка,ул Школьная,д 4;;
299;STORE_299;обл Кировская,р-н Кильмезский,д Тат-Кильмезь,ул Школьная,д 1;;
300;STORE_300;обл Астраханская,г Астрахань,ул Калинина,д 51;;
301;STORE_301;обл Кировская,р-н Кильмезский,д Селино,ул Набережная,д 44;;
302;STORE_302;обл Саратовская,р-н Аркадакский,с Красное Знамя,ул Ленина,д 21Б;;
303;STORE_303;Респ Башкортостан,р-н Буздякский,с Буздяк,ул Красная Площадь,д 28;;
304;STORE_304;обл Саратовская,р-н Аркадакский,с Алексеевка,ул Алексеевская,д 108;;
305;STORE_305;обл Томская,р-н Зырянский,с Михайловка,ул Гончарова,д 42;;
306;STORE_306;обл Томская,р-н Зырянский,с Красноярка,ул Школьная,д 1;;
307;STORE_307;обл Томская,р-н Зырянский,с Окунеево,ул Октябрьская,д 32;;
308;STORE_308;обл Саратовская,р-н Аркадакский,с Ивановка,ул Инициативная,д 1а;;
309;STORE_309;обл Кировская,р-н Кильмезский,д Рыбная Ватага,ул Новая,д 3;;
310;STORE_310;обл Саратовская,р-н Аркадакский,с Ольшанка,ул Центральная,д 101;;
311;STORE_311;Респ Башкортостан,р-н Архангельский,д Кысынды,ул Центральная,д 25/3;;
312;STORE_312;обл Томская,р-н Зырянский,с Мишутино,ул Центральная,д 56;;
313;STORE_313;обл Липецкая,р-н Задонский,с Нижнее Казачье,ул Центральная,д 52;;
314;STORE_314;обл Костромская,р-н Красносельский,д Афанасово,д 46;;
315;STORE_315;Респ Башкортостан,г Нефтекамск,д Крым-Сараево,ул Пролетарская,д 13а;;
316;STORE_316;обл Томская,р-н Зырянский,с Громышевка,ул Ленина,д 105;;
317;STORE_317;обл Томская,р-н Зырянский,с Семёновка,ул Боровая,д 4;;
318;STORE_318;обл Томская,р-н Молчановский,с Тунгусово,ул Центральная,д 23;;
319;STORE_319;обл Томская,р-н Зырянский,с Богословка,ул Горького,д 2;;
320;STORE_320;обл Магаданская,р-н Северо-Эвенский,пгт Эвенск,ул Победа,д 35;;1 этаж
321;STORE_321;обл Томская,р-н Зырянский,п Причулымский,ул Степная,д 2б;;
322;STORE_322;обл Томская,р-н Зырянский,с Цыганово,ул Чапаева,д 62;;
323;STORE_323;обл Магаданская,р-н Северо-Эвенский,пгт Эвенск,ул Курилова,д 16;;1 этаж
324;STORE_324;обл Магаданская,р-н Северо-Эвенский,пгт Эвенск,ул Пушкина,д 21;;
325;STORE_325;обл Саратовская,р-н Балтайский,с Садовка,ул Победа,д 105;;
326;STORE_326;обл Саратовская,р-н Балтайский,с Царевщина,ул Ленина,д 27/2;;
327;STORE_327;обл Саратовская,р-н Балтайский,с Пилюгино,ул Центральная,д 57;;
328;STORE_328;обл Саратовская,р-н Балтайский,с Сосновка,ул Советская,д 2;;
329;STORE_329;обл Саратовская,р-н Балтайский,с Барнуковка,ул Новая,д 36А;;
330;STORE_330;обл Саратовская,р-н Балтайский,с Большие Озерки,ул Пионерская,д 4;;
331;STORE_331;обл Саратовская,р-н Балтайский,с Донгуз,ул Победы,д 26А;;
332;STORE_332;обл Саратовская,р-н Ивантеевский,п Карьерный,ул Молодежная,д 11;;
333;STORE_333;обл Саратовская,р-н Перелюбский,с Калинин,ул Рабочая,д 23А;;
334;STORE_334;обл Томская,р-н Зырянский,с Берлинка,ул Луговая,д 78;;
335;STORE_335;обл Томская,р-н Зырянский,с Дубровка,ул Фрунзе,д 38А;;
336;STORE_336;обл Саратовская,р-н Перелюбский,п Молодежный,ул Ленина,д 17;;
337;STORE_337;обл Саратовская,р-н Краснопартизанский,п Чистопольский,ул Радищева,д 20;;
338;STORE_338;обл Саратовская,р-н Краснопартизанский,п Петровский,ул Центральная,двлд 38;;
339;STORE_339;обл Саратовская,р-н Краснопартизанский,п Римско-Корсаковка,ул Советская,двлд 33;;
340;STORE_340;обл Саратовская,р-н Новоузенский,с Петропавловка,ул Советская,д 35а;;
341;STORE_341;Респ Башкортостан,р-н Белорецкий,с Инзер,ул Школьная,д 6;;
342;STORE_342;обл Саратовская,р-н Базарно-Карабулакский,с Алексеевка,ул Ленина,д 20;;маршрут Саратов – Базарный Карабулак
343;STORE_343;обл Саратовская,р-н Балтайский,с Столыпино,ул Колхозная,д 1;;
